tof_mean,tof_std,aoa_peak,corr_eigen_ratio,num_peaks,std_amp,median_amp,skew_amp,kurtosis_amp,label,source_file
0.0,0.0,56.0,0.820040679930865,2,865895735.820195,12874868717.013802,-0.39789614066777257,-1.3031653356258195,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,49.0,0.8966796873261813,5,346513909.50561863,8050167453.495619,-0.34636348180795257,-0.9881283867413826,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,54.0,0.7782375016857014,2,548824934.8199196,10140011424.31439,0.7009414560125902,-0.8326679928544101,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,61.0,0.8201190855745336,4,585024835.0406519,12073734770.708208,0.11988735415188852,-1.252571797301768,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,58.0,0.8646923755965636,2,557707142.1905589,8298794470.892085,-0.24115625021707146,-1.2715409315552713,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,51.0,0.7998927634884416,6,275088834.7889962,8187243406.164169,-0.006170680901043786,-0.7764684116867313,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,54.0,0.8285333018031349,4,487378574.85192233,9985099003.63102,0.520207607247158,-0.7443473860223255,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,62.0,0.8404377251717102,3,335882618.5478374,15004095372.882168,-0.5587075636518561,-0.4765911272601189,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,51.0,0.7768014959548772,1,684265121.5860595,11157345837.756226,0.6433599356326207,-0.6474270796643129,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,49.0,0.843510622995355,3,896182003.0384996,12926601517.192413,-0.354748375911281,-1.3607379845292529,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,56.0,0.8534068470462515,3,572337734.5690744,14324228830.674307,-0.07943867021118198,-1.4650006001940448,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,53.0,0.9209560591782251,1,448059531.0373263,7196037468.758083,0.49619545057340303,-0.5667329019475869,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,60.0,0.7521083856089721,5,509221593.28507465,11821464729.785238,-1.2273491423769174,0.9644534236796849,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,54.0,0.8024759512206305,2,953368652.7843678,8124552565.577257,0.3450752003422398,-1.4409853629370803,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,52.0,0.7714282749048953,3,384675331.3728856,11150358659.680016,0.7508516338286717,-0.7102595435453001,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,49.0,0.7528190251889134,1,423933955.08039075,7739461189.458094,0.2787018425305813,-0.6550542793846663,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,46.0,0.0,0,5038848595.576848,12997818790.144394,0.3397011609410248,-0.33936071543328694,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,50.0,0.8904176044753415,6,80344089.73305312,8460276367.142237,1.0475643928177016,0.5363670149782251,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,62.0,0.8616276574798306,1,536664375.430412,12016890927.584333,0.4941052807646971,-0.8584457700673922,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,61.0,0.828095005529594,3,184077848.59254798,4463799930.138043,0.6574379468030236,-0.008734553299044379,standing,ilive-2-standing-pos3-los2-1min.dat
0.1111111111111111,0.31426968052735443,68.0,0.8370208210898142,2,684160005.4472476,12592744211.900566,1.0364084346051887,-0.1558921211214881,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,57.0,0.8553149875144023,3,358740080.7354545,9426637072.62804,0.6133200480713143,-0.9634614437400622,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,60.0,0.7955583368520354,2,564999843.0196135,12279417880.092356,0.09491750592850566,-1.3987021698862385,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,52.0,0.8804884793936523,2,754766888.823598,8213074589.279558,-0.0831975221963451,-1.194869097215225,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,51.0,0.8553626861646821,3,276637184.7496578,9853273450.666857,0.19235465986068562,-1.3749791190774359,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,54.0,0.8035516026423483,3,660696337.4933083,14767354980.0836,-0.08483913434818476,-1.436429224936117,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,50.0,0.8824339913793969,3,430363608.9430641,9585799812.699053,-0.5426141506529357,-0.5676864335449698,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,49.0,0.8651124383949913,6,203610812.71661806,10149048409.112534,-0.8104123802430634,-0.3113177423377693,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,53.0,0.8948207886925018,4,166025166.23848394,9430287925.774536,0.07145468728495086,-1.0943810624597743,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,52.0,0.8458858303978697,6,615858019.858333,12221998869.522446,-0.7112259683870358,-0.7503262350152955,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,56.0,0.7946763511194633,5,586259452.453382,13348654597.940247,0.2864962427926376,-0.9564219587466081,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,55.0,0.8206384404156599,4,374616759.3088813,12608878143.32909,-0.2250828018704016,-0.839245186664543,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,58.0,0.7491651844610564,2,718798527.9667764,14474847304.4329,0.7494296993475973,-0.5165171263420558,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,55.0,0.8658701695571446,2,1179513838.1555133,10886462448.671484,0.44527235199783505,-0.9056624895848562,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,52.0,0.8971111965023635,6,232499527.28971455,7095496136.948378,-0.35958776212162646,-1.2040505312516876,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,48.0,0.8378886643763024,3,556294436.3501301,7778945085.101638,-0.4811456960990806,-1.353597953002021,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,54.0,0.7690062219423788,5,706726302.3636435,13648762270.29221,0.4123888638719035,-0.626037118607476,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,53.0,0.8084391049786689,1,367983197.07325685,6465479417.499873,0.5140517572388889,-0.6119386182841686,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,50.0,0.9062165125229834,4,327939930.9676554,9556904533.704636,-1.384050450199473,0.9066870864620689,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,53.0,0.8966565026437054,3,336538336.9019167,6553656723.809784,0.20006713335167095,-0.898902676150036,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,54.0,0.8325682256815755,4,643810150.2351775,12929600175.755604,0.1145924213745339,-1.2556552550880387,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,57.0,0.7824187431331652,4,325725907.34910923,7294384725.096251,0.019533861470201638,-1.2989021707756887,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,49.0,0.8812160375052374,2,984954836.3654671,7152406991.718302,0.12568749914285635,-1.4374107423081708,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,63.0,0.79191140576233,2,491289043.27594376,14589271556.652729,1.075810126742874,-0.05763889788944665,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,50.0,0.8892006653662327,4,433397714.6887507,4031633215.247423,-0.26574010725767516,-1.4496870139543978,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,55.0,0.7921622302520404,1,615846314.8515916,10719230945.285557,0.7869084463035503,-0.6323214298576745,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,53.0,0.8721271015637538,1,579933558.0129116,8525572644.558732,0.7158458868209847,-0.8016081397656376,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,49.0,0.8808670076385053,5,149327407.60657567,3877625846.553808,-0.03373408352454517,-0.9831281384428556,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,53.0,0.8729661625166759,3,450477476.3806955,8851418802.777412,0.25003734317473764,-0.7578509874608965,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,52.0,0.8641998738495879,1,1106487073.0929928,9392509611.947983,0.4880842724686602,-1.3245283210618781,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,53.0,0.83553985772812,1,508147375.370877,13994395643.265072,0.07299845533123189,-1.1982545399608047,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,54.0,0.895139090694129,5,353939420.4945428,7562346987.830151,0.03405982943384448,-1.3478933970744411,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,54.0,0.8808848556981537,6,117252521.24535969,5304066909.752091,0.3281949095666076,0.31238554833102183,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,50.0,0.7696717421046511,4,242169374.4924221,6880387512.057977,0.7399320202025523,-0.6359396273671081,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,54.0,0.8326958231325705,3,337486655.8691683,10942351127.422916,0.6040815296907546,-0.9165951957357299,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,51.0,0.9231586492491988,2,413557549.67664313,5839048286.827889,0.7711102096938002,-0.696345598253385,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,53.0,0.848919601871167,4,188650491.3616558,7484637263.126307,1.036097732170127,0.6452506905412174,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,52.0,0.764327201052614,2,582566627.6829278,8832504130.630363,0.5711360201965473,-0.9317848627870609,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,54.0,0.787377920051797,2,711147916.216956,13988834081.060478,0.587458660868134,-0.8907859109049006,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,55.0,0.8411850566488612,5,423023633.93961793,13874104636.786034,0.509330405243955,-0.49764292721281267,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,50.0,0.8062872789693799,8,539025024.2244204,10122146050.977114,-1.2563610790558555,0.19426423760515554,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,65.0,0.7664193057493696,3,520137108.1819634,13025775600.977873,0.05960522634153241,-1.0139314683892147,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,56.0,0.8726121434351928,5,529387682.3822495,14114383102.847412,0.42434985997682545,-0.55156227643015,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,58.0,0.7827420067268926,3,835724548.3933156,17393894212.704346,0.24352954571960836,-0.8977039985201114,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,47.0,0.8567128537093673,5,131824145.02645755,3967437002.0427656,0.7018917730877667,0.061660329297053895,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,48.0,0.8619855519847162,2,380305008.98627937,7575633304.865032,0.6299458110621238,-0.9841164245518481,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,56.0,0.0,0,4178286477.8076873,11886251533.329144,0.1358135918666278,-0.3051115278885401,standing,ilive-2-standing-pos3-los2-1min.dat
0.0,0.0,57.0,0.8535004617279343,3,568762801.9017084,14814896690.782848,0.2690864182922393,-1.1165583605225031,standing,ilive-2-standing-pos3-los2-1min.dat
