var_rx0_tx0,var_rx0_tx1,var_rx0_tx2,var_rx1_tx0,var_rx1_tx1,var_rx1_tx2,var_rx2_tx0,var_rx2_tx1,var_rx2_tx2,tof_mean,tof_std,aoa_peak,corr_eigen_ratio,num_peaks,std_amp,median_amp,skew_amp,kurtosis_amp,label,source_file
1.5815860915220363e+19,2.126961828133987e+19,3.221438501440016e+23,2.1111325865661256e+19,1.873444821370219e+19,6.436414356474363e+22,7.129695866693155e+18,5.997566586772104e+18,1.5857977532601857e+24,0.0,0.0,45.0,0.9879206228339273,1,3105357385.5718675,10146057653.646967,2.079472970323222,3.533754640656322,no_person,ilive-empty-room-2min.dat
1.5895415601100493e+19,1.8438597763588751e+19,0.0,1.6878171147683387e+19,1.5725955375861131e+19,0.0,1.111151475817412e+19,1.1333142766058893e+19,0.0,0.0,0.0,49.0,0.0,1,2808540150.609818,9895925834.361273,2.0301410556099584,3.36584292500935,no_person,ilive-empty-room-2min.dat
1.6353470007273e+19,1.7909276182818875e+19,0.0,1.404711137066465e+19,1.280203743536664e+19,0.0,3.059224794141597e+18,3.0866766073489807e+18,0.0,0.0,0.0,49.0,0.0,1,3442948953.16988,10202839711.269691,2.0995332962873947,3.5909894560942757,no_person,ilive-empty-room-2min.dat
1.0106159632400767e+19,1.1809668522328832e+19,0.0,1.2010395997091285e+19,9.46026905005199e+18,0.0,7.365412375679049e+18,7.513208158799464e+18,0.0,0.0,0.0,41.0,0.0,1,3355824101.070572,10238338931.595783,2.112568131162741,3.5798513316021454,no_person,ilive-empty-room-2min.dat
1.624721942643319e+19,1.9068585387893055e+19,0.0,1.6191487508100379e+19,1.4479103518410412e+19,0.0,5.381667985910596e+18,5.632911302989347e+18,0.0,0.0,0.0,45.0,0.0,1,1914388288.1846178,9983985115.841171,2.007261692329231,3.201393897982383,no_person,ilive-empty-room-2min.dat
1.2087785118945067e+19,1.4571390705033343e+19,0.0,1.6291169672999465e+19,1.249605502440422e+19,0.0,6.099428404094465e+18,6.499523898714707e+18,0.0,0.0,0.0,48.0,0.0,1,2704255986.102711,10110409559.515083,2.167399875963035,3.8840998939981057,no_person,ilive-empty-room-2min.dat
1.2890304948170818e+19,3.919094689038337e+19,1.065672150422158e+24,1.3508613016117821e+19,1.1974592626410043e+19,6.977271393417939e+23,7.322915976229447e+18,5.579338592593922e+18,1.277708481367331e+24,0.0,0.0,53.0,0.8252625687058274,1,2432903095.8834434,11101664869.242508,2.1362055763880674,3.685286785398774,no_person,ilive-empty-room-2min.dat
1.5932593198966172e+19,3.1948830341944414e+19,8.062819437064397e+23,1.910875622834871e+19,1.625035492603521e+19,7.72730824738265e+23,9.635544945938168e+18,7.568969920556342e+18,1.3154214364199483e+24,0.0,0.0,20.0,0.9829427385067394,1,2251981329.311688,10150583703.276096,1.9960230586276362,3.153253231668967,no_person,ilive-empty-room-2min.dat
1.2429803414160787e+19,1.357785505071889e+19,0.0,3.134183865314583e+19,2.5587226733360968e+19,0.0,1.3647559668746332e+19,1.4462073975402185e+19,0.0,0.0,0.0,42.0,0.0,1,2125576969.262613,9985068853.3698,2.057035911758059,3.4992234770803377,no_person,ilive-empty-room-2min.dat
1.1559197853078878e+19,1.272297209702098e+19,0.0,1.7626623572203715e+19,1.4086379361012046e+19,0.0,6.258055003760361e+18,5.373035144894923e+18,0.0,0.0,0.0,49.0,0.0,1,3214885286.9732375,11555742462.577888,2.0958927650845203,3.5987416465411437,no_person,ilive-empty-room-2min.dat
