tof_mean,tof_std,aoa_peak,corr_eigen_ratio,num_peaks,std_amp,median_amp,skew_amp,kurtosis_amp,label,source_file
0.0,0.0,49.0,0.8830471559622485,2,190611820.01325795,8365985873.172773,0.6283471613578114,-0.364942328354267,no_person,ilive-2-empty-room-1min.dat
0.0,0.0,56.0,0.8894722360476278,4,166078233.77551153,7820423313.096631,0.0030000513117042086,-1.0383399090797514,no_person,ilive-2-empty-room-1min.dat
0.0,0.0,64.0,0.8545217931249046,4,350003199.7820398,14670970671.987545,-0.6706989987456821,-0.5678873897750352,no_person,ilive-2-empty-room-1min.dat
0.0,0.0,51.0,0.8567557663509676,6,106329805.40842138,10318200920.578304,-0.4713540367946167,-0.6641881356785526,no_person,ilive-2-empty-room-1min.dat
0.0,0.0,55.0,0.8322184450409722,3,496341657.27243406,13873996054.354546,0.45292083016350165,-1.130188039166084,no_person,ilive-2-empty-room-1min.dat
0.0,0.0,54.0,0.8458418172186672,5,407719995.84682727,11997061654.01722,0.6651751010449016,-0.8951212153951822,no_person,ilive-2-empty-room-1min.dat
0.0,0.0,51.0,0.872449995176097,7,102471969.4036457,6479989557.411952,-0.7123878799699235,-0.09619379162985586,no_person,ilive-2-empty-room-1min.dat
0.0,0.0,53.0,0.89397725883296,7,93054644.98862503,7872122893.053954,-0.8309737444503017,-0.00017368651671345603,no_person,ilive-2-empty-room-1min.dat
0.0,0.0,59.0,0.8561850252813987,5,538209469.68008,14267538389.00518,-0.9839179507421074,0.4887000436025648,no_person,ilive-2-empty-room-1min.dat
0.0,0.0,52.0,0.913825164639737,4,158708330.58693486,4402943804.656305,-0.4817474828675784,-0.6055764946183526,no_person,ilive-2-empty-room-1min.dat
0.0,0.0,50.0,0.8977545100153551,5,155268224.7323631,7042016130.594417,0.39955183335066186,-0.555532450624233,no_person,ilive-2-empty-room-1min.dat
0.0,0.0,51.0,0.9082793516938191,5,187072427.46829027,7015045278.430561,-1.1444585697146068,1.0252722593931223,no_person,ilive-2-empty-room-1min.dat
