tof_mean,tof_std,aoa_peak,corr_eigen_ratio,num_peaks,std_amp,median_amp,skew_amp,kurtosis_amp,label,source_file
0.0,0.0,54.0,0.8764091618208294,1,1060781620.443375,6567673430.71966,0.7360219242100484,-0.8401958342727123,standing,ilive-2-standing-pos6-los2-1min.dat
0.0,0.0,65.0,0.8587542279666626,1,1895488977.054357,10843754107.953735,0.971186138138763,-0.525562307432101,standing,ilive-2-standing-pos6-los2-1min.dat
0.0,0.0,61.0,0.8884425293802855,2,857076106.4685032,4561187658.59436,1.0719196099998407,-0.10574276928232784,standing,ilive-2-standing-pos6-los2-1min.dat
0.0,0.0,60.0,0.9009637698126292,1,391854129.832421,3687239395.1793175,1.3597765089469276,0.6701693974754637,standing,ilive-2-standing-pos6-los2-1min.dat
0.0,0.0,55.0,0.9121178923050096,1,583564393.9258341,3527063849.260836,0.8633619634125828,-0.6542245310318466,standing,ilive-2-standing-pos6-los2-1min.dat
0.0,0.0,62.0,0.8958200477963144,2,1316397876.7256207,6924516714.347544,0.7995315682142331,-0.21424549511697544,standing,ilive-2-standing-pos6-los2-1min.dat
0.0,0.0,62.0,0.9054982017970091,0,1247995668.5858004,5848486082.63698,1.1597816355820332,0.023155119160429116,standing,ilive-2-standing-pos6-los2-1min.dat
0.0,0.0,53.0,0.8832438412557049,1,873958057.9792212,5223005626.292858,0.9319365655943318,-0.44246421271690073,standing,ilive-2-standing-pos6-los2-1min.dat
0.0,0.0,59.0,0.9018920698298017,1,954302461.8182901,6261487212.766614,0.5690655715446531,-1.1627813845943202,standing,ilive-2-standing-pos6-los2-1min.dat
0.0,0.0,66.0,0.9044275308657524,4,951650845.3264376,8502388893.082489,0.004453245606618768,-0.8186315657101799,standing,ilive-2-standing-pos6-los2-1min.dat
0.0,0.0,61.0,0.9094573439972701,0,1321001710.584382,9132482907.804998,0.8380033474058084,-0.5148329979395125,standing,ilive-2-standing-pos6-los2-1min.dat
0.0,0.0,52.0,0.8860469354700135,1,786085806.6861339,3087503619.9925323,1.0109974133006527,-0.46363245563613154,standing,ilive-2-standing-pos6-los2-1min.dat
0.0,0.0,58.0,0.8653372441070128,1,1162912142.227935,7259264754.4129715,0.8335213186633972,-0.47617574147306607,standing,ilive-2-standing-pos6-los2-1min.dat
0.0,0.0,59.0,0.8907475288824106,1,1731377856.4711926,10646325647.31377,0.8688593288267645,-0.4603262494168945,standing,ilive-2-standing-pos6-los2-1min.dat
0.0,0.0,59.0,0.8854445128837575,1,1070678943.6887406,5568770758.05787,0.8335042147940764,-0.6429668235223578,standing,ilive-2-standing-pos6-los2-1min.dat
0.0,0.0,59.0,0.8822610531307666,0,1024181630.4813173,7002898035.396004,0.9675511339927099,-0.49558357296187827,standing,ilive-2-standing-pos6-los2-1min.dat
0.1111111111111111,0.31426968052735443,25.0,0.0,1,4831778994.580529,6020405395.695366,0.8343213409238298,-0.9577716285660611,standing,ilive-2-standing-pos6-los2-1min.dat
0.0,0.0,55.0,0.8947629425730121,0,1191476838.5674596,5638689817.022629,1.3573208005879556,0.7871679056706311,standing,ilive-2-standing-pos6-los2-1min.dat
0.0,0.0,65.0,0.9044974749618466,1,535219316.02334005,6719538762.507498,1.3511100607479691,0.5867354070358197,standing,ilive-2-standing-pos6-los2-1min.dat
