tof_mean,tof_std,aoa_peak,corr_eigen_ratio,num_peaks,std_amp,median_amp,skew_amp,kurtosis_amp,label,source_file
6.111111111111111,17.284832429004496,-35.0,0.6161385312711629,2,1639897841.9872882,6038329041.649792,0.11939727345081855,-1.2756675677436646,crouching,ilive-2-crouching-posX-tx-1min.dat
0.1111111111111111,0.31426968052735443,-21.0,0.7930608370325071,2,1406562690.0409453,8088464485.273166,-0.28325036611344656,-1.2916003371397782,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-37.0,0.7905958126211197,1,937756342.2841243,6140769830.516911,0.032883366722441396,-1.3371349124222265,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-25.0,0.8404545355975591,2,1208488145.2634358,5428533599.748299,-0.11903069503692733,-1.5337525115833424,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,53.0,0.8009097514753021,3,1999571190.0066853,13697919091.829765,-0.1856260012161268,-1.3083753276348755,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-34.0,0.8340918355957111,2,1759781324.1506124,6273643548.253744,-0.1942599886940541,-1.46995407879831,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-25.0,0.7969635071242026,1,871994709.2121245,6081147670.461948,0.06358931539843961,-1.298354432320368,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,47.0,0.8749555227082684,1,1872891364.0801463,11808794527.898289,-0.04434882115005901,-1.2501750149802973,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-26.0,0.7928811771590197,2,1077506365.2967618,6514825914.42743,-0.15976212663337444,-1.2558350352669756,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-24.0,0.7526055547078716,1,1919127164.7707257,11110814819.345514,-0.0943124223593961,-1.6018854967651805,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,52.0,0.8347186452028508,1,2265793195.473051,11965879076.792969,-0.15554988724418042,-1.4233630475647063,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-25.0,0.7992161085487673,1,1958288748.2553864,11006297680.393827,-0.22112431378686162,-1.4472523269431001,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,56.0,0.9464281556681534,2,2265048910.646144,11946443172.391344,0.029065252502807146,-1.475375157152926,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-26.0,0.8164863701885772,1,1128166831.6884792,6477350972.210455,-0.08679200473088233,-1.4550652092802094,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-24.0,0.8635630817946678,1,2275760290.8388596,9134805071.638826,-0.062374421029357655,-1.3858636491797,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-23.0,0.8603686715615795,1,2254291078.687381,12332699057.835976,0.17872498758005922,-1.198854575292252,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-32.0,0.8273555452749465,2,1587851702.5547907,6428385019.32746,-0.15563192192130673,-1.2763002057333541,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-23.0,0.7580617256606932,2,1305826125.6897423,6369902949.186216,-0.02868433987438415,-1.5404434886752558,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,49.0,0.912331684731285,2,2130457675.285247,12330911195.298956,-0.2335339491829221,-1.4061306492793872,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,53.0,0.9146841747963473,2,2146149529.0604365,13946410989.722334,-0.054355139838128994,-1.4224039805162088,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,53.0,0.9119634807673777,1,1494941484.8655822,10911965322.597641,-0.05182426682248781,-1.3799104088905334,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-23.0,0.8083788515392886,2,1512165397.4506607,9877868828.135132,-0.08329993841712309,-1.2872387718365965,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-26.0,0.8017154582457023,2,1541664999.3772016,7678596159.758232,0.04969096609534493,-1.4896504977566918,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,54.0,0.7570501729262789,2,1858373759.1121802,14059199722.160297,-0.07983509081422473,-1.6505862888338831,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,56.0,0.8697860126872591,3,1651174137.4582686,11789585948.464697,-0.16315648738472255,-1.5988497632164362,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-23.0,0.8007419856627139,2,1049444168.3328488,11264342136.686722,0.4098782777030415,-0.8765320210054237,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-25.0,0.7740325791402597,1,1406652551.4203048,7665468521.778146,-0.016406717051912018,-1.513324596305069,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-25.0,0.7621474188367938,1,1229935835.2493556,7956697847.272188,-0.08449696598466437,-1.0666208524884242,crouching,ilive-2-crouching-posX-tx-1min.dat
6.111111111111111,17.284832429004496,-16.0,0.9127546222803467,1,1225742725.9147255,6551255557.972935,-0.0020514783953568196,-1.4064063077991011,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-34.0,0.84286502652453,1,1170204016.892079,6227946485.499577,-0.09901412469066671,-1.2872525007871458,crouching,ilive-2-crouching-posX-tx-1min.dat
0.0,0.0,-31.0,0.8039531099516761,2,1364831564.3382745,7432687709.587856,-0.2506784477349494,-1.388750758449248,crouching,ilive-2-crouching-posX-tx-1min.dat
