tof_mean,tof_std,aoa_peak,corr_eigen_ratio,num_peaks,std_amp,median_amp,skew_amp,kurtosis_amp,label,source_file
0.0,0.0,20.0,0.6341693567483536,3,650021468.6883062,9580043927.496994,0.3862109707780007,-0.9789890663771912,crouching,ilive-2-crouching-pos1-rx-1min.dat
0.0,0.0,-8.0,0.7971725221117055,3,692801197.7910545,5261060187.828581,-0.15494205738638642,-1.433680500725757,crouching,ilive-2-crouching-pos1-rx-1min.dat
0.0,0.0,-19.0,0.8000026740283736,4,479976975.1804142,2848086815.1811624,-0.2766037106814326,-1.4833196298525522,crouching,ilive-2-crouching-pos1-rx-1min.dat
0.0,0.0,-9.0,0.7776770571484048,3,2295936091.45921,11505194554.68573,-0.5813177865270293,-1.0287256239065867,crouching,ilive-2-crouching-pos1-rx-1min.dat
0.0,0.0,50.0,0.747335124788886,3,1386486510.379684,8549099331.468073,-0.07747208935544649,-1.3706295387408804,crouching,ilive-2-crouching-pos1-rx-1min.dat
0.0,0.0,-4.0,0.6886808957248018,3,2354430586.922324,10635088556.584463,-0.6706478742341363,-0.9052169154846923,crouching,ilive-2-crouching-pos1-rx-1min.dat
0.0,0.0,-7.0,0.7173109604013678,4,496551556.3941199,4164213524.925595,-0.09728937999654007,-1.299646571130237,crouching,ilive-2-crouching-pos1-rx-1min.dat
0.1111111111111111,0.31426968052735443,7.0,0.842741746184701,2,1822962637.9286726,10873183135.837404,-0.3214897846854015,-1.4131447934646018,crouching,ilive-2-crouching-pos1-rx-1min.dat
0.1111111111111111,0.31426968052735443,-7.0,0.6519034750500488,3,1292180038.7195592,10561912690.246979,-0.404753691122984,-0.920121293428759,crouching,ilive-2-crouching-pos1-rx-1min.dat
0.0,0.0,-8.0,0.7805737591079265,3,952047677.072788,7100023331.558065,-0.5504306148971873,-0.7065630707319013,crouching,ilive-2-crouching-pos1-rx-1min.dat
0.0,0.0,-10.0,0.8191422810164753,2,639099979.4865568,4843611880.470482,-0.3543516431183374,-1.1013286729312106,crouching,ilive-2-crouching-pos1-rx-1min.dat
0.0,0.0,-6.0,0.6759463900162004,2,2599240109.9572315,12238962634.174662,-0.322566573617409,-1.377585134618318,crouching,ilive-2-crouching-pos1-rx-1min.dat
0.0,0.0,-7.0,0.9464404452581433,2,920272691.037344,4612250507.304831,-0.4471433994922059,-1.1609906729436381,crouching,ilive-2-crouching-pos1-rx-1min.dat
0.0,0.0,-6.0,0.7687682843402854,3,1592292660.0567155,8601914285.423264,-0.22056219067550326,-1.4748161687720704,crouching,ilive-2-crouching-pos1-rx-1min.dat
0.0,0.0,-10.0,0.6857730204811282,3,1297964968.0528371,9450827308.53322,-0.5229591203808128,-0.7647318675598371,crouching,ilive-2-crouching-pos1-rx-1min.dat
0.0,0.0,-12.0,0.8936620656813955,3,621712204.9210339,2899167648.3639965,-0.5389868253503239,-1.1248267472993112,crouching,ilive-2-crouching-pos1-rx-1min.dat
0.0,0.0,-10.0,0.9272929675320705,4,1114658160.1402118,3384343173.3428106,-0.22204017930172412,-1.4622295342114775,crouching,ilive-2-crouching-pos1-rx-1min.dat
0.0,0.0,-7.0,0.7167391253784136,3,2299302754.269253,9646985895.595448,-0.16278694463495502,-1.4641773155618214,crouching,ilive-2-crouching-pos1-rx-1min.dat
