var_rx0_tx0,var_rx0_tx1,var_rx0_tx2,var_rx1_tx0,var_rx1_tx1,var_rx1_tx2,var_rx2_tx0,var_rx2_tx1,var_rx2_tx2,tof_mean,tof_std,aoa_peak,corr_eigen_ratio,num_peaks,std_amp,median_amp,skew_amp,kurtosis_amp,label,source_file
1.5355156481296863e+19,5.408694104186404e+19,1.826771365205684e+24,2.084477221020239e+19,2.021365851293933e+19,1.8059804949547578e+24,1.2215471080117359e+19,1.1671902724258232e+19,2.0850684470777782e+24,0.0,0.0,28.0,0.9671784570657248,1,2563898102.358198,9720588320.595314,1.6954451295016466,1.7764798826955008,standing,ilive-standing-pos3-los2-1min.dat
1.548069572962919e+19,1.7278104679269528e+19,6.279378893483112e+23,1.7959897862739847e+19,1.7858708478227069e+19,1.8612054571945668e+24,6.097868614064252e+18,9.92473969348285e+18,1.7235993080495565e+24,0.0,0.0,27.0,0.9296233476733488,1,3077801975.7659483,11044321555.963924,1.7423455575817726,1.9452345888806235,standing,ilive-standing-pos3-los2-1min.dat
2.160517292186472e+18,4.769829986357385e+19,1.0943709207371423e+24,1.057582159439031e+19,1.6992897613708773e+19,2.2023488700153265e+24,5.758618670724911e+17,5.13546002777419e+18,5.76267208944269e+23,0.0,0.0,0.0,0.7594156818465209,1,2731042201.001193,2609553094.5892487,1.8947224306158752,2.969527683605585,standing,ilive-standing-pos3-los2-1min.dat
2.0464294661744166e+18,3.8244684493979296e+19,1.1983182595960672e+24,7.582949275481927e+18,1.275315597663688e+19,1.349370908690212e+24,1.340664564966564e+18,8.24989298361567e+18,1.1045947431194333e+24,0.0,0.0,26.0,0.8578435847108964,1,2982979980.953495,3003673808.9036045,1.831137794160343,2.769194822344633,standing,ilive-standing-pos3-los2-1min.dat
1.653664940012365e+19,1.4185900321564688e+19,0.0,2.483534223067661e+19,2.179815530286652e+19,0.0,4.926732609035886e+18,7.12220365693159e+18,0.0,0.0,0.0,46.0,0.0,1,2880309351.1535707,10534885202.626434,1.5985519740467333,1.3521284924244599,standing,ilive-standing-pos3-los2-1min.dat
2.722743715525682e+19,8.6607661875626e+19,4.121115481740103e+24,1.9571729872093872e+19,1.8796155330330087e+19,5.69997882520693e+24,2.0553549737996067e+19,3.0432263181631037e+19,9.958846303025173e+24,0.0,0.0,25.0,0.8384120484250157,1,3072610247.264045,6712407911.381479,1.8602681377836503,2.6486217269667662,standing,ilive-standing-pos3-los2-1min.dat
2.8858668512087208e+19,8.938381494712078e+19,4.809632026144405e+24,2.5018230193418707e+19,2.263810818250022e+19,4.223301412470504e+24,1.427417518165884e+19,2.0928949935974076e+19,9.375589784873675e+24,0.0,0.0,50.0,0.9123203367718025,1,3171445348.8103595,9537644489.008472,1.723629493577792,2.0740270322442944,standing,ilive-standing-pos3-los2-1min.dat
1.2982351250601247e+19,1.7052526768859271e+19,4.4200744955903106e+23,1.9713592735529243e+19,1.748903615947431e+19,1.6747986188981156e+23,1.1340175797987035e+19,1.4669571811008719e+19,1.9270695678415064e+24,0.0,0.0,50.0,0.9416708269867081,2,2235457501.4355736,9558789778.033072,1.6770124697285163,1.8118674708162308,standing,ilive-standing-pos3-los2-1min.dat
1.5132414196495581e+19,8.390017653900203e+19,3.154312371243935e+24,1.4553747243796697e+19,1.698080008167826e+19,3.6410882658454657e+24,1.6252877194437204e+19,1.336257960553652e+19,8.869106929591196e+24,0.0,0.0,-2.0,0.9361521109672877,2,2571006907.122664,4775422188.860023,1.9081122697800175,2.9385021492256964,standing,ilive-standing-pos3-los2-1min.dat
1.2406552455658787e+19,1.6434676421313194e+19,4.5183814817334515e+23,2.717000622030219e+19,2.521480960972506e+19,1.7167737700139567e+24,8.147668078995478e+18,1.0861143696500003e+19,1.5570211918713904e+24,0.0,0.0,39.0,0.9176440459880474,1,2124394758.1921914,10442374933.231895,1.6454481106821164,1.9719298455651018,standing,ilive-standing-pos3-los2-1min.dat
1.3453946224386976e+19,2.6052815302617104e+19,9.610939976134506e+23,3.059200479590221e+19,2.6815910278287413e+19,4.75339621239915e+23,8.095117209322666e+18,9.888140927193188e+18,8.298441292760841e+23,0.0,0.0,9.0,0.9554605288908039,1,2708488324.7078238,9409767354.847378,1.6576580696748495,1.5589871951406868,standing,ilive-standing-pos3-los2-1min.dat
2.183215252588008e+18,4.2439337809293386e+19,1.0575209529128145e+24,1.0412067951250704e+19,1.6363221465947068e+19,2.158006972304445e+24,8.195134804034134e+17,7.731626797139769e+18,8.899765754233372e+23,0.0,0.0,38.0,0.8943487739070153,1,2958275584.2477074,2770956460.748947,1.8853686225713144,2.951505358395531,standing,ilive-standing-pos3-los2-1min.dat
1.210180827929341e+19,1.539210412227424e+19,3.070780538180517e+23,2.2857760823880823e+19,1.9494046368214032e+19,1.5388801188416027e+23,1.1077953888669559e+19,1.3713063381592648e+19,1.5663668186746742e+24,0.0,0.0,34.0,0.9690144992820197,1,1911135882.5582457,10878455573.0698,1.7952059325434528,2.446359817307851,standing,ilive-standing-pos3-los2-1min.dat
1.5430594073081436e+19,3.51925930586351e+19,1.1071668767520449e+24,1.751381647547866e+19,1.5234275819045507e+19,7.999792628900527e+23,9.626556559858532e+18,7.369315359947557e+18,2.288892637021061e+24,0.0,0.0,18.0,0.9706675038864249,1,2168284956.955705,11137166346.343365,1.8102699707469596,2.332014440371868,standing,ilive-standing-pos3-los2-1min.dat
2.684085003612173e+18,3.6588414701894033e+19,9.161426149277992e+23,1.0514486515721486e+19,1.7695319214839396e+19,2.096056974593672e+24,1.6417681632811487e+18,1.430275127373101e+19,1.9262882550224574e+24,0.0,0.0,38.0,0.9221617922585673,1,3094850264.6772995,2973585820.523743,1.904341800661748,3.0416072060323236,standing,ilive-standing-pos3-los2-1min.dat
5.403535215724364e+18,5.713867695949143e+19,1.8475225353072383e+24,1.0823823692645204e+19,1.6116393639430717e+19,2.825414593072099e+24,5.102056888848992e+18,1.359670847988937e+19,2.406985088243379e+24,0.0,0.0,42.0,0.920418648487402,1,2999146184.9380946,3190616868.440673,1.8321722909482918,2.6632371334094227,standing,ilive-standing-pos3-los2-1min.dat
