var_rx0_tx0,var_rx0_tx1,var_rx0_tx2,var_rx1_tx0,var_rx1_tx1,var_rx1_tx2,var_rx2_tx0,var_rx2_tx1,var_rx2_tx2,tof_mean,tof_std,aoa_peak,corr_eigen_ratio,num_peaks,std_amp,median_amp,skew_amp,kurtosis_amp,label,source_file
3.6176576615486397e+18,5.327348967286884e+19,1.4731747181926714e+24,7.828982666570247e+18,1.6252446519317387e+19,2.2126249788824437e+24,2.407040115082792e+18,6.9356617057361e+18,9.961616731477627e+23,0.0,0.0,38.0,0.8355591505502693,1,3731196988.039737,3854578810.7851477,1.8129380436403606,2.573598055871006,standing,ilive-standing-pos7-rx-1min.dat
1.6192748209494403e+18,2.347500303080372e+19,6.076844136971967e+23,8.544569874231993e+18,1.8555343631993086e+19,2.754319846137898e+24,3.7071623827739213e+18,1.0383197557820824e+19,1.4267701583846977e+24,0.0,0.0,-2.0,0.9526651827040161,1,3385858544.5893884,3383777985.214843,1.7834823105780817,2.4490778815404264,standing,ilive-standing-pos7-rx-1min.dat
2.0045834291231347e+18,5.324063950566684e+19,1.1090898724149659e+24,9.996388228597072e+18,1.8048303773857753e+19,1.87559346158487e+24,6.12150060673247e+17,3.880649462287175e+18,4.50889138696957e+23,0.0,0.0,27.0,0.8800767571105439,1,2715990583.239582,2562569470.6695356,1.8576742432454507,2.8448260942244836,standing,ilive-standing-pos7-rx-1min.dat
2.631588802997629e+19,8.305342663099985e+19,3.5917262286395553e+24,1.7593622141200443e+19,1.6375888344501654e+19,3.0521654409417303e+24,2.1585416972967272e+19,1.2745527749707741e+19,9.460418726828513e+24,0.0,0.0,40.0,0.9273935701822015,1,2817939954.9876213,7781136004.965673,1.5568359715869524,1.4754621003113755,standing,ilive-standing-pos7-rx-1min.dat
2.2810014953015222e+19,1.0058985400095773e+20,3.7700433975191015e+24,1.8028616554524475e+19,1.575618479939121e+19,3.1760953847608407e+24,1.1278675045388659e+19,1.3640688440557416e+19,8.004336798717686e+24,0.0,0.0,10.0,0.7770333223578777,2,2785627749.866443,5186639396.955484,1.7949887129986601,2.5793278038414513,standing,ilive-standing-pos7-rx-1min.dat
3.4220960525198915e+18,4.24760715922107e+19,1.0708366231262023e+24,8.486497783326704e+18,1.7280543859967291e+19,2.816790558369562e+24,2.2005700105387553e+18,7.433282963729608e+18,1.1992474573020836e+24,0.0,0.0,32.0,0.8700413938017842,1,4031264005.1051817,3960027286.6542215,1.7917106815975827,2.514648648053038,standing,ilive-standing-pos7-rx-1min.dat
3.2874340767697096e+18,6.85936255389274e+19,1.5464339767551805e+24,8.919455658677841e+18,1.6926015469429725e+19,2.0493095218775093e+24,2.134358962198607e+18,9.299777278409878e+18,1.1276804300187019e+24,0.0,0.0,5.0,0.9272290158059591,1,2980335997.955561,2857524824.2705574,1.8640686805040516,2.8633981989120754,standing,ilive-standing-pos7-rx-1min.dat
3.658886347325193e+18,5.70918843728853e+19,1.395292483491471e+24,6.292872450603443e+18,1.3196324651667014e+19,1.9198678063837674e+24,3.5122420015970115e+18,1.070370630240425e+19,1.5281580349180018e+24,0.0,0.0,36.0,0.880275144555731,1,4013470857.056243,4128846254.976614,1.8479375844810892,2.763937150187428,standing,ilive-standing-pos7-rx-1min.dat
2.0924798077748937e+19,1.8756674718236873e+19,0.0,1.9887295156281692e+19,1.7498936603728468e+19,0.0,5.854064704447576e+18,6.456345858690351e+18,0.0,0.0,0.0,47.0,0.0,1,2977296337.2318234,10964525474.695965,1.3329159152200658,0.48606839719100803,standing,ilive-standing-pos7-rx-1min.dat
1.8594325855967175e+19,6.599533110665392e+19,2.8070427181925304e+24,1.2641033630023866e+19,1.879878749229948e+19,3.8159182908463376e+24,9.56159685051399e+18,1.2784546719419724e+19,4.581815936746378e+24,0.0,0.0,27.0,0.8457971940741993,1,3350007503.381778,4334767735.042793,1.8079418956146451,2.627950175138224,standing,ilive-standing-pos7-rx-1min.dat
