var_rx0_tx0,var_rx0_tx1,var_rx0_tx2,var_rx1_tx0,var_rx1_tx1,var_rx1_tx2,var_rx2_tx0,var_rx2_tx1,var_rx2_tx2,tof_mean,tof_std,aoa_peak,corr_eigen_ratio,num_peaks,std_amp,median_amp,skew_amp,kurtosis_amp,label,source_file
2.5929372385514533e+19,2.3700705593108734e+19,0.0,2.357188249142968e+19,1.6229467092823e+19,0.0,1.216518842730313e+19,1.559050430550083e+19,0.0,0.0,0.0,44.0,0.0,1,10560339515.25784,16423596502.368484,1.3458637977676646,0.9956729972664866,standing,ilive-standing-pos1-los2-1min.dat
2.1744351712535925e+19,1.6736596235815102e+19,1.9825253897034568e+24,1.7197489159835834e+19,1.1852976487195236e+19,6.285569900720751e+23,9.855641180568898e+18,1.5733196742888894e+19,2.165013910746193e+24,0.0,0.0,-7.0,0.9546524159064234,3,9598433112.855774,18537335639.52565,1.0548870408857265,0.39713041239740265,standing,ilive-standing-pos1-los2-1min.dat
2.874032832861107e+19,3.001755563194464e+19,1.6166252886435056e+24,2.2059028675201004e+19,1.5620754686304522e+19,5.700505135225487e+23,1.2578206112668137e+19,1.5830605541663502e+19,1.595394273260158e+24,0.0,0.0,27.0,0.983228026347175,1,8809521054.524374,14039514495.4884,1.36516836587139,1.1033427363416664,standing,ilive-standing-pos1-los2-1min.dat
2.318024578206775e+19,2.2002562002654065e+19,1.2439178440157986e+24,1.7003872011060017e+19,1.2201796520578337e+19,3.4349852780089836e+23,7.291431736575099e+18,8.493848249993111e+18,1.3420240019922563e+24,0.0,0.0,46.0,0.925212018383657,3,8557394421.049281,15807438237.006763,1.40236810864692,1.327343199266596,standing,ilive-standing-pos1-los2-1min.dat
3.783079470834438e+19,3.356596459526661e+19,0.0,2.2279193225226973e+19,1.5398602132065937e+19,0.0,1.3097666911793234e+19,1.62020439620741e+19,0.0,0.0,0.0,47.0,0.0,1,9098341979.581062,14146218884.673218,1.3483945853732373,1.0105655541828265,standing,ilive-standing-pos1-los2-1min.dat
3.4438126396471353e+19,3.544326521557357e+19,2.9791640304416706e+24,1.4330473495631958e+19,1.0486881328598673e+19,1.292085653873478e+24,1.0307730953191705e+19,1.0117311320233904e+19,2.823388146448919e+24,0.0,0.0,4.0,0.9706080051591073,3,8215660368.327772,15063602174.763638,1.4006493355663496,1.3474317587083444,standing,ilive-standing-pos1-los2-1min.dat
2.589041230798229e+19,2.5769584210409685e+19,1.4152562652185414e+24,1.27759728628281e+19,9.156052110975968e+18,5.316576654982138e+23,1.740926641136695e+19,2.02642275444899e+19,7.28023014173059e+23,0.0,0.0,-8.0,0.9479281198725468,2,8969350561.382414,15885660239.896442,1.393546951210233,1.2354251394433504,standing,ilive-standing-pos1-los2-1min.dat
3.2516699420941922e+19,2.8957807097651286e+19,2.2053698654344448e+24,1.5524941594023746e+19,1.0540840919847225e+19,4.148238217300014e+23,9.084399269105908e+18,1.2011242456257098e+19,1.8816746262457778e+24,0.0,0.0,90.0,0.9677786238798577,3,9708384096.43873,16581514184.382175,1.2819104035349205,0.9042747098938504,standing,ilive-standing-pos1-los2-1min.dat
2.0062192709932646e+19,1.7184338594506801e+19,2.1892484052616198e+24,1.5008487529073338e+19,1.0126325120433908e+19,4.584573261434548e+23,8.670204665108671e+18,9.55866181717331e+18,4.16783723676664e+23,0.0,0.0,13.0,0.9789311172331775,3,9182052576.30473,18154718145.630013,1.0831724127068805,0.5177778335967376,standing,ilive-standing-pos1-los2-1min.dat
2.645135609018818e+19,2.925549926499661e+19,2.383893785903713e+24,1.4668321247617696e+19,1.03247059428882e+19,6.215586127567626e+23,1.0084449876111065e+19,1.2156601798582628e+19,4.6462953021783e+23,0.0,0.0,9.0,0.9888156214890307,3,7952149908.866202,17208129455.326237,1.1485960835695066,0.8260932880282326,standing,ilive-standing-pos1-los2-1min.dat
