var_rx0_tx0,var_rx0_tx1,var_rx0_tx2,var_rx1_tx0,var_rx1_tx1,var_rx1_tx2,var_rx2_tx0,var_rx2_tx1,var_rx2_tx2,tof_mean,tof_std,aoa_peak,corr_eigen_ratio,num_peaks,std_amp,median_amp,skew_amp,kurtosis_amp,label,source_file
2.9206866514935247e+19,2.766238450137687e+19,2.3825872647035628e+24,1.8868326750284067e+19,1.219538811322719e+19,3.1743823278746644e+24,1.3011474861119506e+19,1.2016494713540368e+19,5.098354796960522e+24,0.0,0.0,-12.0,0.8338753247746234,1,5822610427.141156,13497501588.743153,1.711119592968115,2.3830217669580804,standing,ilive-standing-posX-los1-1min.dat
2.9945082199162835e+19,3.2116558743528436e+19,0.0,2.1020200851615904e+19,1.4314402553224346e+19,0.0,7.090272607936122e+18,9.37715613749616e+18,0.0,0.0,0.0,41.0,0.0,1,6140576131.752229,14237774981.152414,1.609329055390349,2.020465295052216,standing,ilive-standing-posX-los1-1min.dat
2.3033430116520817e+19,2.4763116147133927e+19,0.0,2.0407774108024533e+19,1.3834346507746791e+19,0.0,1.171988871506518e+19,1.592587679262133e+19,0.0,0.0,0.0,41.0,0.0,1,5340628197.488704,13444852063.461666,1.6185869684750052,2.077390275649397,standing,ilive-standing-posX-los1-1min.dat
2.0436589551475122e+19,2.7527467321761632e+19,1.7858453441820793e+24,2.1140910496552018e+19,1.4000704012276863e+19,7.489900961777174e+23,1.0216894216446704e+19,1.280742659475265e+19,1.2128461570924933e+24,0.0,0.0,60.0,0.9776416743114505,1,5464144222.59473,13838074046.221676,1.7221777181753775,2.450673754524578,standing,ilive-standing-posX-los1-1min.dat
2.3058989473368396e+19,2.3837073993456374e+19,0.0,2.4081099011990184e+19,1.6226939181335835e+19,0.0,1.1358216155447294e+19,1.3889121051455422e+19,0.0,0.0,0.0,40.0,0.0,1,5134375116.227001,12809472830.689743,1.6852596086352651,2.2802890014484287,standing,ilive-standing-posX-los1-1min.dat
2.1878252703021232e+19,2.088859586150833e+19,1.4791432023964585e+23,2.070371123685763e+19,1.325261856131544e+19,2.18272461978605e+23,1.7662159549638875e+19,2.3081610535838855e+19,1.4414837313307516e+24,0.0,0.0,3.0,0.806688417775338,1,5583999644.348862,13175226770.73522,1.7325156498950467,2.363326377514399,standing,ilive-standing-posX-los1-1min.dat
2.8886879389637374e+19,3.0465794081131786e+19,0.0,1.9022159420171153e+19,1.2922744688189045e+19,0.0,1.4989098388978014e+19,2.0210629365209244e+19,0.0,0.0,0.0,41.0,0.0,1,5107556446.664299,12779875877.564869,1.7348179998816027,2.3737237394054196,standing,ilive-standing-posX-los1-1min.dat
2.590544348864244e+19,2.1489861114516275e+19,7.583512564497887e+23,2.084509001997262e+19,1.3498284942996703e+19,5.287555686295986e+23,1.0695031006845207e+19,1.0668906193763297e+19,3.176129269075018e+24,0.0,0.0,-1.0,0.9956810536488048,1,6004718767.54648,13164571148.345871,1.648160529452933,2.1026638180638315,standing,ilive-standing-posX-los1-1min.dat
2.1873509019447386e+19,2.172514175436387e+19,0.0,1.4650593959411479e+19,9.990524248981547e+18,0.0,6.755080388320914e+18,8.384421970954722e+18,0.0,0.0,0.0,40.0,0.0,1,5919555379.331264,14334382999.11083,1.6881113248767006,2.2854174908937415,standing,ilive-standing-posX-los1-1min.dat
2.043089619945969e+19,2.2491771893743997e+19,0.0,2.364917236784709e+19,1.5977726939725543e+19,0.0,1.0034424819291527e+19,1.3322563099065223e+19,0.0,0.0,0.0,40.0,0.0,1,4573586598.602378,12192703127.381699,1.6606880535674637,2.1305826585230587,standing,ilive-standing-posX-los1-1min.dat
