var_rx0_tx0,var_rx0_tx1,var_rx0_tx2,var_rx1_tx0,var_rx1_tx1,var_rx1_tx2,var_rx2_tx0,var_rx2_tx1,var_rx2_tx2,tof_mean,tof_std,aoa_peak,corr_eigen_ratio,num_peaks,std_amp,median_amp,skew_amp,kurtosis_amp,label,source_file
1.6335379879122606e+19,9.175602164480082e+19,6.422234377299761e+24,1.1636485561952397e+19,1.1177239124507183e+19,3.5589983674807414e+24,1.513162325067992e+19,1.5426111922888421e+19,9.880117287928221e+24,0.0,0.0,45.0,0.8833540934241889,2,3238876845.4237556,7875019004.979599,2.0226149795997346,3.2026774781323457,standing,ilive-standing-pos3-rx-1min.dat
1.0990484483064666e+19,1.9330288046234763e+19,1.1217364449752505e+24,1.1192880483017822e+19,9.210720215122089e+18,3.953996599189873e+23,7.818860971763415e+18,7.587302495934039e+18,2.1802733702503414e+23,0.0,0.0,35.0,0.9720706242522502,2,4577635130.099974,12110998326.204803,1.6274936545245837,1.6660990485464167,standing,ilive-standing-pos3-rx-1min.dat
2.24023443270374e+19,4.466528947466231e+19,3.5192088403529625e+24,1.8703155147122627e+19,1.6213929158091637e+19,3.1527132731470216e+24,1.8413906271540478e+19,2.0452392637018878e+19,9.793753417121947e+24,0.0,0.0,57.0,0.9282443097054071,1,4064567789.4493136,8262409489.284473,1.9460519472658817,2.904495025524886,standing,ilive-standing-pos3-rx-1min.dat
2.073974941277902e+19,3.3860785971717276e+19,1.8973472397381112e+24,2.1888294849648624e+19,1.76820788018311e+19,8.20049139773704e+23,1.1839781441063223e+19,1.3779198292664859e+19,2.2056858267965096e+24,0.0,0.0,36.0,0.9085417185100956,2,4582758942.864025,11086484409.591782,1.7395640760988598,2.0971708304206453,standing,ilive-standing-pos3-rx-1min.dat
1.5335811606524228e+19,7.747742729758437e+19,4.4954910792512985e+24,9.221170976888523e+18,1.1299883000876417e+19,3.036597952816782e+24,9.7103054301095e+18,1.2568419507858508e+19,5.672427093859402e+24,0.0,0.0,47.0,0.9588958638770567,3,3482989422.181438,4823605401.028528,2.0953994302565824,3.882830700525159,standing,ilive-standing-pos3-rx-1min.dat
1.2442126258807304e+19,1.8118919688084007e+19,5.15362576501894e+23,1.5214105855533275e+19,1.3972253579724737e+19,7.681104233839868e+23,4.34188134625264e+18,3.618483736730511e+18,1.6081017943156394e+24,0.0,0.0,10.0,0.9783322671723252,3,2438427858.1863127,9573679822.303787,1.9933370101106513,2.942603797567995,standing,ilive-standing-pos3-rx-1min.dat
1.7683618361191117e+19,1.5680345658670524e+19,0.0,1.4512002587442424e+19,1.2047124906842683e+19,0.0,6.2470779604517e+18,7.602155816735223e+18,0.0,0.0,0.0,52.0,0.0,3,3805933186.3742557,10677503739.323538,1.5979938635589064,1.5432809823176736,standing,ilive-standing-pos3-rx-1min.dat
1.5951533190233741e+19,1.534938792287507e+19,1.4437362630379441e+23,2.0709279546173166e+19,1.6531403061394242e+19,2.5695319173228334e+23,7.82993750753059e+18,9.395722619975287e+18,1.4887285028628044e+24,0.0,0.0,-90.0,0.98535623886923,1,3042043178.199124,9920458136.823647,1.9509494151726472,2.784851023653978,standing,ilive-standing-pos3-rx-1min.dat
2.480324399834232e+19,4.496589776202286e+19,2.7758445307964546e+24,1.396854680052633e+19,1.2032474521967086e+19,2.2255675484929433e+24,1.3417663430558515e+19,1.2423826977137916e+19,7.339780068144716e+24,0.0,0.0,79.0,0.9705855899879471,2,2936299178.161463,8443166234.957572,2.0294082139356764,3.125564427658884,standing,ilive-standing-pos3-rx-1min.dat
1.3252933109079136e+19,1.3217034435640224e+19,3.3133296898299156e+23,1.501765518131169e+19,1.1539485102909897e+19,1.687451333791337e+23,9.80563610382169e+18,1.1245948227697185e+19,1.6350056672069469e+24,0.0,0.0,-8.0,0.9907902411365667,1,3761979375.4028215,10487486197.586166,1.763726378026419,2.0936962666431693,standing,ilive-standing-pos3-rx-1min.dat
