tof_mean,tof_std,aoa_peak,corr_eigen_ratio,num_peaks,std_amp,median_amp,skew_amp,kurtosis_amp,label,source_file
0.0,0.0,53.0,0.9359844695363845,6,614475893.318183,13170273870.865133,-2.2496514034359185,4.305562364534875,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,61.0,0.8180677838622772,4,898719060.1690285,12203753046.543938,-1.062878824940783,0.8266187892945918,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,59.0,0.8511956532629071,5,1022733588.0804685,13873305124.632786,-0.5150402526103072,-0.56437345932255,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,56.0,0.8636158712275356,3,601934987.978529,14886243009.368618,-0.15132802676001458,0.13310165603308244,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,57.0,0.8428483341963962,3,646736310.9896243,16063754091.179676,-0.6268891282607356,0.6916691558249481,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,84.0,0.8192408083786518,5,837501596.9119072,11178978035.369026,-1.6112493794620522,1.3281028307941956,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,54.0,0.91258830994463,4,554551210.5303409,14187423328.432285,0.1350765552580516,0.365497315084812,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,67.0,0.0,1,3080469326.6948996,6140872172.01508,0.26593591001210515,-1.294061441347243,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,67.0,0.7679601106709341,6,864692192.150652,13929014427.959093,-1.716348969264206,1.9194691880463735,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,56.0,0.8702776468151893,5,1001024323.3769252,14103877767.688812,-1.5710944264071498,1.2823780415282586,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,62.0,0.799488219880175,4,976789277.4554443,13276921940.405235,-1.428266760853255,0.8721609314070968,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,55.0,0.8457619296605665,4,716328336.5480256,16189042156.271408,-0.18519700998256777,0.6022789562717099,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,63.0,0.8074425336544969,5,774838928.4351273,13656782821.993286,-1.1253269339637209,0.7163677728092228,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,50.0,0.9661365329865363,6,1066843874.5708576,14054023187.098625,-1.5745792382083754,1.0909382535175505,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,56.0,0.8764445426194197,3,839628202.3241471,14550738416.75649,-1.4216024963613136,1.4240242552876232,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,58.0,0.8440833270577298,6,1045185542.5660514,13711032116.67142,-1.4601609965853328,0.9116123146120487,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,53.0,0.9335002848833311,5,653216680.3953388,13048674374.297108,-1.6562143677480674,3.4095607604282376,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,53.0,0.9715218039827936,4,369260780.4326244,7106465820.460814,-1.0128106126275813,1.2701534423470378,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,59.0,0.834934964595258,4,836974235.7996866,12055648601.938074,-1.6469164887353138,1.5132039509661634,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,90.0,0.0,1,10584902103.687534,20388153656.838665,0.15777522392406884,-1.3210473674708976,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,55.0,0.9210557814249093,5,1245382467.1250143,17354467267.315506,-1.213605234123641,0.9474159982854093,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,51.0,0.8993125305939388,4,1141351265.8262877,20309656056.060555,-1.6586915190080318,2.0348720542339507,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,52.0,0.9027675846537772,4,765213008.1926241,15843223335.313824,-2.114336701778838,4.613180996348295,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,54.0,0.9188132927521095,5,715436077.5243357,14156522572.302635,-0.0593540740793691,0.017333508720902113,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,54.0,0.9530408032721209,3,602283863.4577711,16460380649.951569,-0.9498148633100637,1.2414398213597995,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,53.0,0.9547571817719253,5,659497000.8306448,17533123090.623558,-1.4116884935791534,2.878167917067099,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,54.0,0.9150759776858479,5,606533103.8866762,11825158566.851511,-2.0341031045065754,3.7107354406436386,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,57.0,0.8592317965720349,5,888803259.3564976,13472443752.235325,-1.9118018654387672,2.4854087993738476,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,63.0,0.8623109284339807,5,664407420.3376119,8533640132.161387,-0.8903949372523484,0.5288406273222717,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,56.0,0.8750223693248341,7,756778343.3811646,14688270782.52119,-1.6124901870069073,1.5605284619344912,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,81.0,0.8804135281358701,6,517366641.3979479,6983483876.309911,-1.6111993060057181,1.8004548993066294,crouching,ilive-2-crouching-pos7-rx-1min.dat
0.0,0.0,90.0,0.0,1,10156432539.34016,21437247291.3511,0.12169600921940986,-1.361725351665687,crouching,ilive-2-crouching-pos7-rx-1min.dat
