tof_mean,tof_std,aoa_peak,corr_eigen_ratio,num_peaks,std_amp,median_amp,skew_amp,kurtosis_amp,label,source_file
0.0,0.0,68.0,0.8373748587947136,6,662426981.8389934,5680818873.476616,-0.6775977600506018,-0.9169173921655784,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,50.0,0.8888665193469679,4,880021039.3352386,13139498718.750938,-0.9645406525859163,-0.21320207252627377,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,51.0,0.9141577300361156,3,474368478.45087904,11827623287.36105,0.09370377055595762,-1.2965040747380778,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,49.0,0.8816677515830763,4,527759869.9842447,14303567607.676254,-0.34804012773754717,-0.5418551063998924,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,51.0,0.9102370120124027,4,724555961.2870679,14250401448.4632,-0.2391702167507489,-0.7021826878150232,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,49.0,0.9277741912179719,2,1428766186.4223762,15795295308.150776,-1.0257123716181895,-0.10334296316698888,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,54.0,0.8552951783822339,1,970564227.498651,13992186768.3142,0.0043951238197816175,-1.2562708634518434,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,48.0,0.9297306828546401,4,1402476639.863563,14189870708.193874,-0.6770755564568136,-1.126217418677952,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,55.0,0.8655818827020045,4,439714864.29727364,11134028282.13796,-0.2823171918271803,-0.9090691844039864,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,61.0,0.8937492956594704,5,266711070.47011894,5298995243.242303,1.143821015767255,0.4258174754440893,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,52.0,0.8206885179959715,2,602638604.2608767,11891304864.256245,0.8439672467546012,-0.220305680604179,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,66.0,0.0,1,7516661988.540758,15861139154.103523,0.3841759733227036,-1.4922868101484132,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,67.0,0.0,1,7304002648.55706,18322838717.24757,0.251670322690143,-1.4869191595249902,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,51.0,0.9183977447636721,3,878357930.923332,15836823282.339912,-0.05325374068523043,-0.508414640441369,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,49.0,0.9025904471004251,4,995030700.1174161,13996281230.487633,-0.10913661365596618,-1.189662726184858,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,69.0,0.837160819343611,4,604211050.1918254,5416562574.646168,-0.5450138309694584,-1.0043164074677624,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,58.0,0.7985961211791524,4,479051350.5969952,10982364153.43813,0.438712082410107,-0.6902036925245176,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,55.0,0.8707565413697431,2,419762280.11225045,10425633807.302805,0.17955843213218478,-1.143239009038748,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,67.0,0.0,2,9682339678.076319,15553852628.787106,0.5298232730434426,-1.395714529908341,no_person,ilive-2-empty-room-20s-170.dat
0.0,0.0,66.0,0.0,1,7672834672.754004,13059957218.31477,0.4551479784487057,-1.4207954775585334,no_person,ilive-2-empty-room-20s-170.dat
