var_rx0_tx0,var_rx0_tx1,var_rx0_tx2,var_rx1_tx0,var_rx1_tx1,var_rx1_tx2,var_rx2_tx0,var_rx2_tx1,var_rx2_tx2,tof_mean,tof_std,aoa_peak,corr_eigen_ratio,num_peaks,std_amp,median_amp,skew_amp,kurtosis_amp,label,source_file
9.734924896329814e+18,3.7026526327568925e+19,4.912955228087106e+23,1.8095065607182334e+19,1.403267291388815e+19,6.601101336267017e+23,1.1450001230224808e+19,1.0070983464174158e+19,2.760435902693867e+24,0.0962962962962963,0.2949971518776278,30.0,0.9038364433012523,7,1399892553.893814,8759564314.142029,-0.009999760129156664,-0.8944405193576741,standing,ilive-standing-pos7-los1-1min.dat
2.2245666683895132e+19,1.882019181353542e+19,6.758356018485194e+22,1.5363850275091982e+19,1.2909356287063271e+19,2.1766619699873395e+23,9.458389442971754e+18,9.787936961660172e+18,1.2682820477836234e+24,0.08888888888888889,0.28458329944146,90.0,0.9755334184874892,1,3547810271.3527217,9687662002.06676,1.5578374659922305,1.2699222962493009,standing,ilive-standing-pos7-los1-1min.dat
2.271494036332468e+19,1.1078983741964512e+20,4.515926759323593e+24,1.98009063827374e+19,2.3786902826831192e+19,6.201537783982887e+24,2.872787984494975e+19,2.0411313744944116e+19,8.538141000066723e+24,0.05555555555555555,0.2290614236454256,26.0,0.8330931670203066,1,3402133359.605346,6208758233.500361,1.7833091712754592,2.273951338674544,standing,ilive-standing-pos7-los1-1min.dat
1.3284492636065626e+19,1.1455501270624662e+19,0.0,2.259714459590006e+19,1.7730648688462936e+19,0.0,3.254578285012168e+18,3.823639567339826e+18,0.0,0.04814814814814815,0.21407920024619895,36.0,0.0,1,2588144716.8541903,9678546833.162395,1.2840450662524745,0.5757820877532787,standing,ilive-standing-pos7-los1-1min.dat
2.147350828811612e+19,4.571497699744581e+19,7.858062883360457e+23,2.0275655773755257e+19,1.6640887217699009e+19,1.803719279328363e+23,1.007073033593903e+19,1.040192105785278e+19,1.027245189775948e+24,0.07777777777777778,0.26782157318208777,23.0,0.9290167611850452,1,3499087169.051324,10270705006.348349,1.5106007711216876,1.1266063471546053,standing,ilive-standing-pos7-los1-1min.dat
1.864351710467687e+19,2.0429389044654105e+19,4.0340090113512456e+23,1.9642891729337872e+19,1.3677003411347192e+19,1.6424756849209198e+23,1.2500885359070067e+19,1.1917958991037549e+19,1.4916602308168874e+24,0.06666666666666667,0.24944382578492946,8.0,0.9874186943754388,1,2908105401.113791,10701150119.483135,1.1890986923208335,0.22785894101213122,standing,ilive-standing-pos7-los1-1min.dat
1.8434062429738529e+19,3.1591544840234783e+19,6.832399539763585e+23,1.5061682356831439e+19,1.3558425928584702e+19,8.006650493521825e+23,7.020645474184193e+18,6.16431164624027e+18,1.336507470767385e+24,0.02962962962962963,0.1695633058112533,29.0,0.8314760288233557,1,4613110122.251716,10903466803.621769,1.5931870814803843,1.3657254417681655,standing,ilive-standing-pos7-los1-1min.dat
1.8407821897600612e+19,1.674693513452056e+19,3.308898266363308e+23,1.9179446704327913e+19,1.578792149159328e+19,2.1096956204515496e+23,1.1424964576587565e+19,1.3844871522440161e+19,1.7554677356137905e+24,0.1037037037037037,0.3048757870704693,1.0,0.9276294393989646,1,4422238368.265556,10462303843.31186,1.519729124918745,1.1148522793416769,standing,ilive-standing-pos7-los1-1min.dat
1.85111049080765e+19,4.139411954693211e+19,1.0739996520656721e+24,2.567364548313311e+19,2.2380392028394254e+19,4.640555323633312e+23,1.2881841257451192e+19,1.1858709913839108e+19,8.785847603042948e+23,0.10740740740740741,0.3096305156818795,23.0,0.9647076706513807,1,4045568928.7267914,9681822585.45362,1.6282584079192262,1.5530275324733216,standing,ilive-standing-pos7-los1-1min.dat
2.1388832646504436e+19,1.9328572165534953e+19,0.0,1.6150697187655858e+19,1.3829322330420015e+19,0.0,7.402564777542167e+18,8.771429217985804e+18,0.0,0.1,0.30000000000000004,53.0,0.0,1,3890243392.9570045,9528989869.78291,1.5822521794839755,1.3490278273565979,standing,ilive-standing-pos7-los1-1min.dat
1.6138454232786233e+19,8.552732780658206e+19,3.330461277735258e+24,1.9202003940792033e+19,2.2633911324516745e+19,4.904935282425013e+24,2.821803971742273e+19,1.9424745586900926e+19,1.0052299333438532e+25,0.04814814814814815,0.21407920024619892,11.0,0.7084262592223125,1,3810964179.8963065,5823914077.936304,1.7893628059175417,2.3901186118923867,standing,ilive-standing-pos7-los1-1min.dat
1.3730464393799981e+19,2.545953419645772e+19,7.564594123036749e+23,2.083692897040152e+19,1.862794935956615e+19,5.3615740722447434e+23,1.3140415287842769e+19,1.6351516340520495e+19,1.739035114982007e+24,0.10740740740740741,0.3096305156818795,90.0,0.8380616288565008,1,4271603856.2195163,9822581612.289572,1.5193454133242363,1.126289439778855,standing,ilive-standing-pos7-los1-1min.dat
1.6541037822859481e+19,1.854831112050666e+19,3.128486721843249e+23,2.465806852883398e+19,2.3051251204818543e+19,1.645346982755448e+24,1.1611016965630226e+19,1.430747595037955e+19,1.6124401938492744e+24,0.07407407407407407,0.2618914004394621,34.0,0.9595115928750414,1,4187269661.5757265,10072176747.465761,1.4799093105990158,0.9800395610629402,standing,ilive-standing-pos7-los1-1min.dat
1.5298473212550005e+19,1.8411593282532653e+19,4.485629806323252e+23,2.340279806229369e+19,1.9581394578679546e+19,4.539241015953532e+23,9.163381012369997e+18,1.0062747620953774e+19,2.8211212945309774e+24,0.08518518518518518,0.2791570694253522,3.0,0.9276742936711475,1,3112771511.267168,8905056878.46402,1.6199057332839228,1.487767246550252,standing,ilive-standing-pos7-los1-1min.dat
2.3967530818402394e+19,1.3530632023005304e+20,2.768711308269786e+24,1.1310023087320203e+19,1.0692583905646465e+19,3.5637625204194183e+24,2.1873930337988792e+19,1.3124091168739807e+19,8.24760923144694e+24,0.037037037037037035,0.18885257457751053,90.0,0.8094456807757378,1,2005606707.3462322,6681464489.737769,1.6274316160224536,1.5899266173337354,standing,ilive-standing-pos7-los1-1min.dat
2.070460957128357e+19,2.6915534692487717e+19,5.57089064906845e+23,2.937147387763311e+19,2.2767537606029865e+19,2.6553745735731613e+23,7.107062644379774e+18,7.379972019615015e+18,1.807657704156496e+24,0.0,0.0,54.0,0.9074395181619742,1,2647236738.576731,10240462759.146698,1.497034687785158,1.0101040000454597,standing,ilive-standing-pos7-los1-1min.dat
1.4420420339376544e+19,1.5346009271403442e+19,2.6297714782209737e+23,2.13664065500732e+19,1.6281190236441903e+19,6.4862110627208226e+22,5.197818786598893e+18,4.255228000736753e+18,1.4614783208302838e+24,0.022222222222222223,0.14740554623801777,36.0,0.9445871343091695,1,2072408357.299411,10053191602.89893,1.481801184895558,1.0039431296998087,standing,ilive-standing-pos7-los1-1min.dat
2.613724167597989e+19,5.7079837485566435e+19,2.444710770242204e+24,1.2664193557955914e+19,1.2719328817965128e+19,2.361926423766615e+24,1.9729766359315976e+19,1.956639680717491e+19,4.4440331274902417e+24,0.0962962962962963,0.2949971518776278,90.0,0.7306702208919057,1,4690221419.473803,9786835804.362358,1.5977166020481268,1.4351622126927444,standing,ilive-standing-pos7-los1-1min.dat
5.969898520993852e+18,2.6323896285600457e+19,1.0192601925671411e+24,2.901384969323128e+19,2.5575667979913273e+19,7.042458596075457e+23,8.932997081391044e+18,7.084925758663689e+18,3.68128116867879e+23,0.1,0.30000000000000004,-5.0,0.8722346073060944,1,3221580762.0642505,8679475479.738884,1.6287945791242142,1.4875604711490835,standing,ilive-standing-pos7-los1-1min.dat
2.1222071495319757e+19,2.048039748077869e+19,2.724548235200052e+23,2.2496352228343288e+19,1.7751839098196087e+19,2.2633721486854305e+23,5.110378840517878e+18,8.628018123829206e+18,2.2734628197456754e+24,0.05925925925925926,0.23610929556309965,44.0,0.9711339736575703,1,4149883885.5851417,11330981843.009369,1.5272307808224228,1.1656135063941822,standing,ilive-standing-pos7-los1-1min.dat
