var_rx0_tx0,var_rx0_tx1,var_rx0_tx2,var_rx1_tx0,var_rx1_tx1,var_rx1_tx2,var_rx2_tx0,var_rx2_tx1,var_rx2_tx2,tof_mean,tof_std,aoa_peak,corr_eigen_ratio,num_peaks,std_amp,median_amp,skew_amp,kurtosis_amp,label,source_file
1.6241098797447524e+19,1.3700952123312624e+19,0.0,1.4145539557760248e+19,1.0106725081677718e+19,0.0,9.138923409767462e+18,1.2392513893673996e+19,0.0,0.0,0.0,58.0,0.0,6,5949181835.072492,14142997852.101406,1.6010982635431108,2.3620773760343,standing,ilive-standing-pos5-rx-1min.dat
2.089041475288263e+19,3.0846455392671138e+19,2.360323434402028e+24,2.2150228502573162e+19,1.9967285517010366e+19,3.2253370234904693e+24,9.85762154478242e+18,1.1759637602890109e+19,3.1925125586819096e+24,0.0,0.0,44.0,0.9914712216664779,1,4759648994.698901,11993493784.585772,1.8220337313132327,2.7312106819263198,standing,ilive-standing-pos5-rx-1min.dat
1.4026391326579757e+19,1.3548624251963343e+19,1.612301618590266e+24,1.7036366309169764e+19,1.1804732557790216e+19,3.177800958729929e+24,1.2143431144382749e+19,1.672091807717726e+19,1.127107211178307e+24,0.0,0.0,62.0,0.9952807935554612,4,6245856793.724546,13894154148.934086,1.6293439812410515,2.471448662661719,standing,ilive-standing-pos5-rx-1min.dat
1.886977040808528e+19,1.8379967842072019e+19,0.0,2.072656040011789e+19,1.7960391658710012e+19,0.0,1.300992965344098e+19,1.7799105314439336e+19,0.0,0.0,0.0,50.0,0.0,1,4820590365.835422,12601373909.076557,1.8752543124508267,2.8140452616189737,standing,ilive-standing-pos5-rx-1min.dat
2.640132691115543e+19,2.612025912319382e+19,2.0560078948367645e+24,2.723813150431236e+19,1.7726781444238203e+19,1.4138549292561402e+24,1.5261668707471823e+19,2.172349430796009e+19,9.71429787559673e+24,0.0,0.0,29.0,0.968313966548855,2,3758680883.005356,10198581790.400303,2.013842293066595,3.481139028473761,standing,ilive-standing-pos5-rx-1min.dat
2.8996719448717062e+19,2.5505553355259773e+19,1.5573711764103224e+24,1.4719208066935986e+19,9.740558041913086e+18,2.3216524304545256e+24,1.5495430061276334e+19,2.0892506866593014e+19,1.0430607284268648e+24,0.0,0.0,49.0,0.9833468252405232,3,5169891333.495523,13674922519.612768,1.7040286549043582,2.644352266082625,standing,ilive-standing-pos5-rx-1min.dat
3.152313259567638e+19,5.377855056401147e+19,4.955440924161889e+24,2.260702371812016e+19,1.7584580841001077e+19,5.990046564141168e+24,1.0175018032809003e+19,1.3930322313941746e+19,1.278914809330674e+25,0.0,0.0,44.0,0.9309210080604378,2,3958161312.674022,7186996215.655646,1.9412666311694298,3.166804801480314,standing,ilive-standing-pos5-rx-1min.dat
4.266196990216049e+19,3.7555350696732385e+19,0.0,1.9741209498710438e+19,1.4336512659274461e+19,0.0,1.2325214657341403e+19,1.3181058372556587e+19,0.0,0.23333333333333334,3.343484542941524,47.0,0.0,5,7616507116.078741,14324915613.818213,1.416605271215096,1.790992035681323,standing,ilive-standing-pos5-rx-1min.dat
2.395922678148421e+19,6.0705419159110435e+19,7.452859385780569e+24,1.8924618829113487e+19,1.434470082824955e+19,7.497081299093566e+24,1.4272161788341645e+19,1.712812798677537e+19,1.7758453416963093e+25,0.0,0.0,58.0,0.9965682292668346,3,3637814735.3936567,7727748538.525266,1.993906080650892,3.7306619029806436,standing,ilive-standing-pos5-rx-1min.dat
3.534333627496132e+19,3.4224502873223385e+19,1.3061216375419057e+24,3.165240590306319e+19,1.532900226088972e+19,2.6063243482662142e+23,1.3516480513350388e+19,1.8888617705027686e+19,2.899511552233778e+24,0.6333333333333333,5.764739562393278,60.0,0.9650579232977017,2,7002647043.220563,13759705189.651066,1.505222173509918,1.8683024761068072,standing,ilive-standing-pos5-rx-1min.dat
3.89584334769399e+19,2.9601822689457803e+19,1.1455455487130101e+24,2.3693248955023634e+19,1.4654296363677415e+19,1.884915878657577e+24,1.2960467753652525e+19,1.7551137745226279e+19,4.3354873765321114e+24,0.0,0.0,66.0,0.9198737592282781,3,5367892631.942832,12479303712.193047,1.6175785805402656,2.3698366892133667,standing,ilive-standing-pos5-rx-1min.dat
2.2550907260199277e+19,5.914510601738008e+19,4.4096936533396487e+24,2.512152255095175e+19,2.1990349864674066e+19,3.4440462932964664e+24,1.1923873849878491e+19,1.4498850477244865e+19,3.105422159342084e+24,0.0,0.0,90.0,0.9340240614044656,1,4112299094.722178,11036030490.47691,1.9749814590832577,3.321614761708913,standing,ilive-standing-pos5-rx-1min.dat
3.393288822455041e+19,2.495735942822156e+19,0.0,2.7993903871391113e+19,1.3732198943674489e+19,0.0,1.8687439298817585e+19,1.9706051305465623e+19,0.0,4.7,15.349592828475942,23.0,0.0,2,12019064737.33962,16008061117.602707,1.2599147151761945,1.0707915855135441,standing,ilive-standing-pos5-rx-1min.dat
2.6147509187385053e+19,4.7162878245342085e+19,3.2500955948574575e+24,1.978509930049169e+19,1.3431654163734452e+19,5.365963867412375e+24,1.4589681892444107e+19,1.5396111861015091e+19,7.74854233917795e+24,0.0,0.0,42.0,0.9184044975153003,1,3447372172.7812867,10611221820.699966,2.159635861026348,3.991179474237944,standing,ilive-standing-pos5-rx-1min.dat
2.302367871359075e+19,2.347768327795099e+19,8.204848264000943e+23,1.9901981200073077e+19,1.5219879247574559e+19,1.5193902313204337e+24,5.6148999356641e+18,7.341001932638084e+18,1.923132777739631e+24,0.0,0.0,-90.0,0.9647514106902624,1,5422170271.320735,12973146107.994968,1.6989706108045382,2.3937131036689285,standing,ilive-standing-pos5-rx-1min.dat
