var_rx0_tx0,var_rx0_tx1,var_rx0_tx2,var_rx1_tx0,var_rx1_tx1,var_rx1_tx2,var_rx2_tx0,var_rx2_tx1,var_rx2_tx2,tof_mean,tof_std,aoa_peak,corr_eigen_ratio,num_peaks,std_amp,median_amp,skew_amp,kurtosis_amp,label,source_file
2.092445733152277e+19,1.0937265395976184e+20,2.8441141568233203e+24,1.8714224808831136e+19,1.7974390204691925e+19,5.735143813516497e+24,1.5328374646592272e+19,2.2298925439285703e+19,1.000363334044319e+25,0.0,0.0,12.0,0.7042315527245833,2,2552748071.254886,6738593164.642612,1.6131088715419306,2.249261079520423,standing,ilive-standing-pos6-los1-1min.dat
1.581496466405589e+19,5.281186155924121e+19,8.270027622690004e+23,1.5896634097881614e+19,1.562671055161592e+19,3.1065572747609807e+24,1.141352948002658e+19,1.3345354649005111e+19,3.337408288488559e+24,0.0,0.0,2.0,0.9772658878982666,7,1647104932.2918787,10328524218.56435,0.13477869838184423,-0.21952335213120877,standing,ilive-standing-pos6-los1-1min.dat
2.3970802602203283e+19,1.0982700532569063e+20,2.3614589148348084e+24,3.3350189121688633e+19,2.573787864028149e+19,3.344470419382252e+24,1.904412856892356e+19,2.425312706018795e+19,8.554296588182215e+24,0.0,0.0,51.0,0.9313042935490571,1,2032324365.8875315,7762258994.224466,1.7553235268699343,2.547459567575326,standing,ilive-standing-pos6-los1-1min.dat
1.8382504697942854e+19,1.7245755287155675e+19,0.0,1.8273795002836972e+19,1.5927465426786048e+19,0.0,4.943671016627863e+18,6.000825143961933e+18,0.0,0.0,0.0,40.0,0.0,5,2004589485.4355247,12449710351.511868,1.277390618737933,1.5407098432694983,standing,ilive-standing-pos6-los1-1min.dat
1.833383360906714e+19,1.722361244896748e+19,0.0,1.7794885041227858e+19,1.5568597301056449e+19,0.0,7.000261191706081e+18,7.510171171770168e+18,0.0,0.0,0.0,55.0,0.0,1,2233872724.7088814,12587797426.043665,1.6623490936889145,2.394015116599622,standing,ilive-standing-pos6-los1-1min.dat
1.7174081902848231e+19,5.960843240201871e+19,1.1645119079622232e+24,1.5159354391090231e+19,1.418553878132502e+19,2.0189788507021335e+24,1.4828048091191642e+19,2.175400064069934e+19,6.037650644867066e+24,0.0,0.0,31.0,0.9755042413280618,1,2268689809.2859516,8605132270.781113,1.4494252872392426,1.573019598916395,standing,ilive-standing-pos6-los1-1min.dat
1.848777407879954e+19,5.9484658144825745e+19,1.4293567216049843e+24,1.7704665692508772e+19,1.957561333773114e+19,1.7403904385306157e+24,1.4368588417961394e+19,1.4249956628277877e+19,6.368386156867951e+24,0.0,0.0,0.0,0.9723881052289558,1,2620253829.6426444,8874245298.773466,2.049067117456196,3.091717452191469,standing,ilive-standing-pos6-los1-1min.dat
2.8638168302023737e+19,1.1665507100857547e+20,1.748045597740836e+24,1.5174976329839847e+19,2.096425804823212e+19,4.999560567761761e+24,2.4343670252962095e+19,2.605303624565419e+19,8.004408919113325e+24,0.0,0.0,32.0,0.9117559680957904,3,2170028534.634105,7897626495.685799,1.3020743238389958,1.4907381765658032,standing,ilive-standing-pos6-los1-1min.dat
1.522254637388122e+19,4.495826030953106e+19,1.2009442634053138e+24,1.5811226423338736e+19,1.4834794044664906e+19,2.1245844091440306e+24,8.843166142849968e+18,7.733905971458371e+18,1.4945281141841477e+24,0.0,0.0,82.0,0.7752228850576979,4,1156833388.0616846,10238936685.778587,1.3811259331014407,2.670543295755631,standing,ilive-standing-pos6-los1-1min.dat
2.216111693362457e+19,5.528772216660251e+19,6.284122571133403e+23,1.2380213324266293e+19,1.3294089388936518e+19,1.657213648302546e+24,1.3430480480178803e+19,1.6701001576484418e+19,2.0794478772804215e+24,0.0,0.0,40.0,0.9660615745537383,5,2311393059.005993,11870484570.110191,1.1117136030795558,1.0941589995130174,standing,ilive-standing-pos6-los1-1min.dat
