var_rx0_tx0,var_rx0_tx1,var_rx0_tx2,var_rx1_tx0,var_rx1_tx1,var_rx1_tx2,var_rx2_tx0,var_rx2_tx1,var_rx2_tx2,tof_mean,tof_std,aoa_peak,corr_eigen_ratio,num_peaks,std_amp,median_amp,skew_amp,kurtosis_amp,label,source_file
2.6817961195403272e+19,3.5789905248391717e+19,0.0,2.2701745501575524e+19,1.9026342892507554e+19,0.0,6.099863159703962e+18,7.622183772573614e+18,0.0,0.0,0.0,45.0,0.0,3,8161047754.353276,13241449562.597435,1.590784793552838,1.9582844704181648,standing,ilive-standing-pos5-los1-1min.dat
2.316337048800155e+19,2.870905077988366e+19,1.5621653866786853e+24,2.380723916644231e+19,2.0187178112007975e+19,7.292109164721905e+23,8.630933029978881e+18,8.868322519287109e+18,1.7975746895830976e+24,0.0,0.0,11.0,0.9850361402426743,2,6806222487.72236,12304282198.72137,1.7695807976022255,2.5889776648113854,standing,ilive-standing-pos5-los1-1min.dat
2.8735899753275273e+19,3.441888145406284e+19,0.0,1.980800622293887e+19,1.6301328203407178e+19,0.0,8.699309915150535e+18,1.0693935712250954e+19,0.0,0.2037037037037037,3.3409891506560014,45.0,0.0,2,8663509894.221869,13361482273.484003,1.6530593215004747,2.1038751053265017,standing,ilive-standing-pos5-los1-1min.dat
3.4825486039100776e+19,4.55891685293531e+19,0.0,2.2627342307535397e+19,1.8681797546516197e+19,0.0,5.705467419981522e+18,7.918507211955806e+18,0.0,0.0,0.0,47.0,0.0,3,8567795923.426154,14260155552.65306,1.6474211838235668,2.1482004749617643,standing,ilive-standing-pos5-los1-1min.dat
2.2094246314743534e+19,2.7688707300678775e+19,0.0,1.9461833699014898e+19,1.5662127141551086e+19,0.0,6.12277548451855e+18,8.04737468934268e+18,0.0,0.6111111111111112,5.765210691812369,43.0,0.0,3,7985944058.165537,14151774121.430395,1.6369900348014936,2.173048296046689,standing,ilive-standing-pos5-los1-1min.dat
1.834676291639489e+19,2.580450456171257e+19,2.1753669600243727e+24,3.211101372212662e+19,2.705927580315165e+19,8.756341978962686e+23,9.143983652763585e+18,1.1295890517011622e+19,1.7373123330701035e+24,0.2037037037037037,3.340989150656001,90.0,0.9587635554964019,2,5985973085.796732,12594673326.801949,1.9392927203530406,3.332506812255878,standing,ilive-standing-pos5-los1-1min.dat
3.097039008698738e+19,3.80460359596246e+19,1.551439037672772e+24,1.5471445498758795e+19,1.28063573659364e+19,1.940137873308797e+24,5.723732565831314e+18,6.045446262582504e+18,1.3588417859561555e+24,0.0,0.0,54.0,0.9965832091985994,3,7347595394.259508,12697276514.802963,1.60853404730212,2.0689106313817103,standing,ilive-standing-pos5-los1-1min.dat
2.663732858229767e+19,3.4173437350338486e+19,0.0,1.6129669625773961e+19,1.3714769940757854e+19,0.0,8.824126577647101e+18,1.1752206117097173e+19,0.0,0.0,0.0,47.0,0.0,2,9424578819.904669,15803839266.211485,1.6776298727051187,2.27260602169327,standing,ilive-standing-pos5-los1-1min.dat
2.5869022691092287e+19,3.1808985574245233e+19,1.6253988483655634e+24,2.1203700697100857e+19,1.7962591177280193e+19,2.2852792117970285e+24,9.632028964947878e+18,1.1523985065560025e+19,1.1038145148809904e+24,0.0,0.0,90.0,0.9542408866639459,3,7616520983.2905855,14678942478.287537,1.6250368387892302,2.2823139027697756,standing,ilive-standing-pos5-los1-1min.dat
3.2450191852545384e+19,4.055378278994421e+19,0.0,1.9054154247034982e+19,1.5596720808345885e+19,0.0,7.033132524094092e+18,9.054312366487615e+18,0.0,0.0,0.0,47.0,0.0,3,8923864530.135487,13767619131.032711,1.6068093769085543,1.997471873296436,standing,ilive-standing-pos5-los1-1min.dat
1.9188187657276776e+19,2.5027758542024966e+19,0.0,2.6025416615353737e+19,2.2898598554868216e+19,0.0,1.0668172043233985e+19,1.439154155260704e+19,0.0,4.074074074074074,14.404027024170412,35.0,0.0,3,5620411490.322518,13079848753.091772,1.7475578409706507,2.7748292420282237,standing,ilive-standing-pos5-los1-1min.dat
3.4681007219232117e+19,4.470960822485674e+19,0.0,2.554529331911979e+19,2.03615344086232e+19,0.0,1.0910716600049478e+19,1.478486357118396e+19,0.0,0.0,0.0,48.0,0.0,3,7517313253.319987,13750296435.129475,1.6045847966573863,2.0934605723300663,standing,ilive-standing-pos5-los1-1min.dat
1.5137523144861858e+19,2.1476835752897642e+19,0.0,2.3235743919387566e+19,2.1051322558797427e+19,0.0,6.032500634459792e+18,8.823029474603679e+18,0.0,0.0,0.0,46.0,0.0,3,4780116924.485302,12833982340.707626,2.0859800768185788,4.062262312412625,standing,ilive-standing-pos5-los1-1min.dat
2.553837540335579e+19,3.322229927286682e+19,9.592244797637738e+23,2.730600600725466e+19,2.2945292052216525e+19,5.457157810395474e+23,8.544362133500618e+18,1.0863978102458876e+19,2.1490104339087662e+24,0.0,0.0,19.0,0.9553552869965233,3,6718094535.722136,12803457940.21262,1.5690720204158985,2.078468695109777,standing,ilive-standing-pos5-los1-1min.dat
3.1554388920644882e+19,3.880760551505338e+19,0.0,1.7445787905787148e+19,1.4192994214758138e+19,0.0,4.913132070597301e+18,6.650628990357324e+18,0.0,3.6666666666666665,13.719410418171119,42.0,0.0,3,8982161135.0179,15591326496.878561,1.4061213649361406,1.5514267820793446,standing,ilive-standing-pos5-los1-1min.dat
2.311752092249304e+19,3.08495540478016e+19,0.0,2.0665486319001604e+19,1.7065116845148852e+19,0.0,4.1570667995197317e+18,5.729798298745306e+18,0.0,0.0,0.0,46.0,0.0,3,7465158041.84424,13674364189.406696,1.6381119003327094,2.2201992994391,standing,ilive-standing-pos5-los1-1min.dat
2.407814929470135e+19,3.4293782100865757e+19,0.0,1.6992527474233078e+19,1.5019991403269327e+19,0.0,2.8091904411938545e+18,3.5398516041624893e+18,0.0,3.6666666666666665,13.719410418171119,41.0,0.0,4,5267020313.586092,12318861513.38675,1.7830528642546306,2.961948229227408,standing,ilive-standing-pos5-los1-1min.dat
2.8665988129914454e+19,3.6126106452776784e+19,0.0,2.2365169699697365e+19,1.7945395972400503e+19,0.0,1.0045428285109535e+19,1.2261963288552763e+19,0.0,0.0,0.0,51.0,0.0,2,8744103081.407797,13060583896.17363,1.5625641200804,1.8343615612617858,standing,ilive-standing-pos5-los1-1min.dat
